municipality_id,municipality_name,disease_code,week_start,iso_year,iso_week,case_count,barangay_count_reporting,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,cases_lag_5,cases_lag_6,cases_lag_7,cases_lag_8,cases_lag_9,cases_lag_10,cases_lag_11,cases_lag_12,cases_lag_13,cases_lag_14,cases_lag_15,cases_lag_16,cases_lag_17,cases_lag_18,cases_lag_19,cases_lag_20,cases_lag_21,cases_lag_22,cases_lag_23,cases_lag_24,cases_lag_25,cases_lag_26,cases_rolling_4wk,cases_rolling_8wk,week_sin,week_cos,month,is_peak_season,temp_mean_c,temp_min_c,temp_max_c,humidity_mean_pct,rainfall_sum_mm,temp_mean_c_lag_1,temp_mean_c_lag_2,temp_mean_c_lag_3,humidity_mean_pct_lag_1,rainfall_sum_mm_lag_4,rainfall_sum_mm_lag_6,rainfall_sum_mm_lag_8,env_reports,pct_stagnant_water,pct_recent_heavy_rain,pct_indoor_crowding,pct_unimproved_water,pct_open_defecation,pct_flood_history,pct_drought_history,env_reports_4wk,pct_stagnant_water_4wk,pct_recent_heavy_rain_4wk,pct_indoor_crowding_4wk,pct_unimproved_water_4wk,pct_open_defecation_4wk,pct_flood_history_4wk,pct_drought_history_4wk,cases_t_plus_1,cases_t_plus_2,cases_t_plus_3,cases_t_plus_4,split
2,Maragusan,ILI,2024-12-09,2024,50,13,9,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,8,8,10,10,5,6,12,4,6,9,25,36,-0.2393,0.9709,12,0,20.7714,17.4000,24.7000,93.4286,120.4000,21.0143,21.2143,20.9857,92.2857,62.2000,63.3000,119.4000,23,0.3913,0.6522,0.4348,0.4348,0.1739,0.8261,0,61,0.4754,0.7377,0.3934,0.3770,0.1475,0.5902,0.0164,7,14,11,10,train
2,Maragusan,ILI,2024-12-16,2024,51,7,6,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,8,8,10,10,5,6,12,4,6,27,40,-0.1205,0.9927,12,0,20.6429,18.1000,24.8000,95.7143,154.9000,20.7714,21.0143,21.2143,93.4286,91.6000,37.1000,12.2000,24,0.4167,0.8750,0.4583,0.4583,0.5417,0.8333,0.0417,71,0.4366,0.8028,0.4085,0.4085,0.3099,0.7606,0.0282,14,11,10,8,train
2,Maragusan,ILI,2024-12-23,2024,52,14,9,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,8,8,10,10,5,6,12,4,41,50,0.0000,1,12,0,20.7429,17.8000,24.8000,94.5714,179.8000,20.6429,20.7714,21.0143,95.7143,145.7000,62.2000,63.3000,36,0.3611,0.7778,0.5000,0.3056,0.1944,0.7500,0.1111,95,0.3579,0.7789,0.4526,0.3789,0.3053,0.7474,0.0632,11,10,8,11,train
2,Maragusan,ILI,2024-12-30,2025,1,11,8,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,8,8,10,10,5,6,12,45,60,0.1205,0.9927,12,0,20.4714,17.5000,23.9000,92.8571,166.9000,20.7429,20.6429,20.7714,94.5714,119.5000,91.6000,37.1000,25,0.2800,0.9200,0.5200,0.3600,0.2800,0.6400,0.0400,108,0.3611,0.8056,0.4815,0.3796,0.2870,0.7593,0.0556,10,8,11,11,train
2,Maragusan,ILI,2025-01-06,2025,2,10,6,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,8,8,10,10,5,6,42,67,0.2393,0.9709,1,0,20.3000,17,24.1000,93.2857,136.6000,20.4714,20.7429,20.6429,92.8571,120.4000,145.7000,62.2000,38,0.4474,0.8158,0.3421,0.3684,0.2105,0.8421,0,123,0.3821,0.8374,0.4472,0.3659,0.2846,0.7724,0.0488,8,11,11,10,train
2,Maragusan,ILI,2025-01-13,2025,3,8,7,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,8,8,10,10,5,43,70,0.3546,0.9350,1,0,20.5714,16,26,89.4286,30,20.3000,20.4714,20.7429,93.2857,154.9000,119.5000,91.6000,25,0.4000,0.4800,0.2000,0.3200,0.1600,0.7200,0,124,0.3790,0.7581,0.3952,0.3387,0.2097,0.7500,0.0403,11,11,10,13,train
2,Maragusan,ILI,2025-01-20,2025,4,11,6,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,8,8,10,10,40,81,0.4647,0.8855,1,0,20.5571,17.4000,25.5000,93,153.8000,20.5714,20.3000,20.4714,89.4286,179.8000,120.4000,145.7000,31,0.4839,0.8065,0.3548,0.3548,0.1613,0.7097,0.0645,119,0.4118,0.7647,0.3529,0.3529,0.2017,0.7395,0.0252,11,10,13,7,train
2,Maragusan,ILI,2025-01-27,2025,5,11,9,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,8,8,10,40,85,0.5681,0.8230,1,0,20.3000,16.1000,25.4000,91.7143,95.2000,20.5571,20.5714,20.3000,93,166.9000,154.9000,119.5000,17,0.3529,0.7647,0.4706,0.1176,0.1765,0.8824,0,111,0.4324,0.7297,0.3333,0.3153,0.1802,0.7838,0.0180,10,13,7,8,train
2,Maragusan,ILI,2025-02-03,2025,6,10,7,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,8,8,40,82,0.6631,0.7485,2,0,20.1143,17.4000,24.1000,92.7143,158.2000,20.3000,20.5571,20.5714,91.7143,136.6000,179.8000,120.4000,34,0.4118,0.8529,0.3824,0.2353,0.1176,0.7059,0.0882,107,0.4206,0.7383,0.3458,0.2710,0.1495,0.7383,0.0467,13,7,8,6,train
2,Maragusan,ILI,2025-02-10,2025,7,13,9,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,8,45,88,0.7485,0.6631,2,0,20.2000,16.3000,25,93.2857,115,20.1143,20.3000,20.5571,92.7143,30,166.9000,154.9000,23,0.3478,0.9130,0.5217,0.2609,0.1739,0.7826,0.1304,105,0.4095,0.8381,0.4190,0.2571,0.1524,0.7524,0.0762,7,8,6,4,train
2,Maragusan,ILI,2025-02-17,2025,8,7,6,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,4,41,81,0.8230,0.5681,2,0,20.2286,15.8000,25.2000,90.8571,136.3000,20.2000,20.1143,20.3000,93.2857,153.8000,136.6000,179.8000,22,0.5455,0.8182,0.2273,0.4545,0.0909,0.5909,0,96,0.4167,0.8438,0.3958,0.2708,0.1354,0.7292,0.0625,8,6,4,4,train
2,Maragusan,ILI,2025-02-24,2025,9,8,6,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,6,38,78,0.8855,0.4647,2,0,20.3571,15.7000,24.4000,94.5714,88.0000,20.2286,20.2000,20.1143,90.8571,95.2000,30,166.9000,12,0.1667,0.6667,0.5000,0.5000,0.0833,0.7500,0.0833,91,0.3956,0.8352,0.3956,0.3297,0.1209,0.7033,0.0769,6,4,4,7,train
2,Maragusan,ILI,2025-03-03,2025,10,6,5,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,7,34,74,0.9350,0.3546,3,0,20.6143,17.5000,26.1000,91.8571,133.6000,20.3571,20.2286,20.2000,94.5714,158.2000,153.8000,136.6000,18,0.2778,0.8889,0.3889,0.4444,0.3333,0.6667,0,75,0.3600,0.8400,0.4000,0.4000,0.1733,0.6933,0.0533,4,4,7,8,train
2,Maragusan,ILI,2025-03-10,2025,11,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,5,25,70,0.9709,0.2393,3,0,20.8857,14.9000,27.2000,88.5714,50.6000,20.6143,20.3571,20.2286,91.8571,115,95.2000,30,4,0,0.2500,0.7500,0.2500,0.2500,0.7500,0,56,0.3393,0.7679,0.3750,0.4464,0.1786,0.6607,0.0179,4,7,8,7,train
2,Maragusan,ILI,2025-03-17,2025,12,4,3,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,4,22,63,0.9927,0.1205,3,0,20.7714,17.4000,25.1000,91.2857,130.8000,20.8857,20.6143,20.3571,88.5714,136.3000,158.2000,153.8000,14,0.7143,1,0.1429,0.2143,0.0714,0.5714,0,48,0.3542,0.8125,0.3750,0.3750,0.1875,0.6667,0.0208,7,8,7,1,train
2,Maragusan,ILI,2025-03-24,2025,13,7,5,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,3,21,59,1,-0.0000,3,0,20.6571,16.4000,25.1000,91.7143,122.2000,20.7714,20.8857,20.6143,91.2857,88.0000,115,95.2000,12,0.3333,0.7500,0.7500,0.3333,0.1667,0.7500,0,48,0.3958,0.8333,0.4375,0.3333,0.2083,0.6667,0,8,7,1,0,train
2,Maragusan,ILI,2025-03-31,2025,14,8,7,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,8,23,57,0.9927,-0.1205,3,0,20.6714,15.5000,25.1000,91.7143,69.5000,20.6571,20.7714,20.8857,91.7143,133.6000,136.3000,158.2000,10,0.2000,0.5000,0.5000,0,0.1000,0.6000,0,40,0.4000,0.7250,0.4750,0.2000,0.1250,0.6500,0,7,1,0,7,train
2,Maragusan,ILI,2025-04-07,2025,15,7,6,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,4,26,51,0.9709,-0.2393,4,0,20.9286,16.3000,25.6000,90.7143,144.6000,20.6714,20.6571,20.7714,91.7143,50.6000,88.0000,115,15,0.3333,0.8000,0.4000,0.2000,0.2000,0.6667,0.2000,51,0.4118,0.7843,0.4314,0.1961,0.1373,0.6471,0.0588,1,0,7,1,train
2,Maragusan,ILI,2025-04-14,2025,16,1,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,5,23,45,0.9350,-0.3546,4,0,20.8571,15.6000,25.9000,90.1429,105.4000,20.9286,20.6714,20.6571,90.7143,130.8000,133.6000,136.3000,7,0.5714,0.5714,0.2857,0.2857,0.2857,0.8571,0.1429,44,0.3409,0.6818,0.5000,0.2045,0.1818,0.7045,0.0909,0,7,1,1,train
2,Maragusan,ILI,2025-04-21,2025,17,0,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,3,16,37,0.8855,-0.4647,4,0,20.8571,17.5000,25.7000,90.2857,110.1000,20.8571,20.9286,20.6714,90.1429,122.2000,50.6000,88.0000,7,0.4286,1,0.2857,0.7143,0.5714,0.8571,0.2857,39,0.3590,0.7179,0.3846,0.2564,0.2564,0.7179,0.1538,7,1,1,2,train
2,Maragusan,ILI,2025-04-28,2025,18,7,5,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,4,15,38,0.8230,-0.5681,4,0,20.7714,16.4000,25.1000,92,130,20.8571,20.8571,20.9286,90.2857,69.5000,130.8000,133.6000,16,0.5625,0.5625,0.3750,0.3125,0.1250,0.7500,0.0625,45,0.4667,0.7111,0.3556,0.3333,0.2444,0.7556,0.1556,1,1,2,3,train
2,Maragusan,ILI,2025-05-05,2025,19,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,1,9,35,0.7485,-0.6631,5,0,20.9857,17.1000,25.1000,92.1429,75.8000,20.7714,20.8571,20.8571,92,144.6000,122.2000,50.6000,11,0.4545,0.5455,0.1818,0.3636,0.1818,0.5455,0,41,0.5122,0.6341,0.2927,0.3902,0.2439,0.7317,0.0976,1,2,3,3,train
2,Maragusan,ILI,2025-05-12,2025,20,1,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,3,9,32,0.6631,-0.7485,5,0,20.8571,16.6000,25.4000,92.4286,183.0000,20.9857,20.7714,20.8571,92.1429,105.4000,69.5000,130.8000,12,0.5000,0.9167,0.5000,0.1667,0.3333,0.6667,0,46,0.5000,0.7174,0.3478,0.3478,0.2609,0.6957,0.0652,2,3,3,5,train
2,Maragusan,ILI,2025-05-19,2025,21,2,1,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,5,11,27,0.5681,-0.8230,5,0,20.8143,17.6000,25,93.1429,157,20.8571,20.9857,20.7714,92.4286,110.1000,144.6000,122.2000,21,0.7619,0.7143,0.3810,0.4286,0.2381,0.7619,0,60,0.6000,0.6833,0.3667,0.3333,0.2167,0.7000,0.0167,3,3,5,13,train
2,Maragusan,ILI,2025-05-26,2025,22,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,0,7,22,0.4647,-0.8855,5,0,21.0429,17.9000,25,92.5714,123.3000,20.8143,20.8571,20.9857,93.1429,130,105.4000,69.5000,20,0.3500,0.8500,0.5000,0.4000,0.2000,0.7500,0.1000,64,0.5313,0.7656,0.4063,0.3594,0.2344,0.7031,0.0313,3,5,13,9,train
2,Maragusan,ILI,2025-06-02,2025,23,3,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,7,9,18,0.3546,-0.9350,6,0,21.1143,18,25.4000,91,118.7000,21.0429,20.8143,20.8571,92.5714,75.8000,110.1000,144.6000,19,0.5263,0.7895,0.3684,0.4211,0.3158,0.7368,0.0526,72,0.5417,0.8056,0.4306,0.3750,0.2639,0.7361,0.0417,5,13,9,10,val
2,Maragusan,ILI,2025-06-09,2025,24,5,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,13,13,22,0.2393,-0.9709,6,0,21.2571,17.5000,25.5000,90,71.7000,21.1143,21.0429,20.8143,91,183.0000,130,105.4000,28,0.4286,0.6429,0.2857,0.2857,0.1786,0.7857,0.1071,88,0.5114,0.7386,0.3750,0.3750,0.2273,0.7614,0.0682,13,9,10,5,val
2,Maragusan,ILI,2025-06-16,2025,25,13,10,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,7,24,35,0.1205,-0.9927,6,0,20.7571,17.4000,25.4000,91,126.7000,21.2571,21.1143,21.0429,90,157,75.8000,110.1000,31,0.3548,0.8387,0.3871,0.4516,0.1613,0.8065,0.0968,98,0.4082,0.7755,0.3776,0.3878,0.2041,0.7755,0.0918,9,10,5,3,val
2,Maragusan,ILI,2025-06-23,2025,26,9,5,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,14,30,37,-0.0000,-1,6,0,20.8714,17.4000,25.4000,89.5714,90.0000,20.7571,21.2571,21.1143,91,123.3000,183.0000,130,24,0.3333,0.7083,0.2917,0.3333,0.1667,0.8333,0,102,0.4020,0.7451,0.3333,0.3725,0.1961,0.7941,0.0686,10,5,3,5,val
2,Maragusan,ILI,2025-06-30,2025,27,10,7,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,11,37,46,-0.1205,-0.9927,6,0,21.2429,17.3000,26,88.4286,51.2000,20.8714,20.7571,21.2571,89.5714,118.7000,157,75.8000,19,0.3684,0.5789,0.5263,0.1579,0.0526,0.5789,0.0526,102,0.3725,0.7059,0.3627,0.3235,0.1471,0.7647,0.0686,5,3,5,2,val
2,Maragusan,ILI,2025-07-07,2025,28,5,4,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,10,37,50,-0.2393,-0.9709,7,1,21.0286,17.6000,25.2000,88.8571,44.2000,21.2429,20.8714,20.7571,88.4286,71.7000,123.3000,183.0000,10,0.2000,0.7000,0.4000,0.4000,0.4000,0.4000,0.1000,84,0.3333,0.7262,0.3929,0.3452,0.1667,0.7143,0.0595,3,5,2,11,val
2,Maragusan,ILI,2025-07-14,2025,29,3,2,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,8,27,51,-0.3546,-0.9350,7,1,21.5714,18.9000,24.9000,83.7143,11.2000,21.0286,21.2429,20.8714,88.8571,126.7000,118.7000,157,5,0.4000,0.6000,0.2000,0.2000,0,0,0.2000,58,0.3276,0.6552,0.3793,0.2759,0.1552,0.6034,0.0517,5,2,11,7,val
2,Maragusan,ILI,2025-07-21,2025,30,5,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,11,23,53,-0.4647,-0.8855,7,1,22.0571,18,26.5000,80.7143,1.1000,21.5714,21.0286,21.2429,83.7143,90.0000,71.7000,123.3000,7,0.2857,0.7143,0.7143,0.2857,0.2857,0,0.8571,41,0.3171,0.6341,0.4878,0.2439,0.1707,0.3659,0.2195,2,11,7,8,val
2,Maragusan,ILI,2025-07-28,2025,31,2,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,11,15,52,-0.5681,-0.8230,7,1,22.2714,17.6000,27.8000,81.5714,31.6000,22.0571,21.5714,21.0286,80.7143,51.2000,126.7000,118.7000,5,0.2000,0.6000,0.6000,0,0.4000,0.2000,0.4000,27,0.2593,0.6667,0.4815,0.2593,0.2963,0.1852,0.3704,11,7,8,10,val
2,Maragusan,ILI,2025-08-04,2025,32,11,7,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,10,21,58,-0.6631,-0.7485,8,1,21.1571,16.9000,25.3000,87.5714,88.9000,22.2714,22.0571,21.5714,81.5714,44.2000,90.0000,71.7000,17,0.3529,0.6471,0.5882,0.1176,0.1176,0.1176,0.7059,34,0.3235,0.6471,0.5588,0.1471,0.1765,0.0882,0.6176,7,8,10,4,val
2,Maragusan,ILI,2025-08-11,2025,33,7,6,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,13,25,52,-0.7485,-0.6631,8,1,20.4286,16.6000,25.3000,91.5714,138.6000,21.1571,22.2714,22.0571,87.5714,11.2000,51.2000,126.7000,12,0.3333,1,0.6667,0.0833,0.2500,0.0833,0.2500,41,0.3171,0.7561,0.6341,0.1220,0.2195,0.0976,0.5610,8,10,4,5,val
2,Maragusan,ILI,2025-08-18,2025,34,8,6,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,7,28,51,-0.8230,-0.5681,8,1,20.3429,17.1000,24.9000,90.5714,143.7000,20.4286,21.1571,22.2714,91.5714,1.1000,44.2000,90.0000,15,0.2667,0.5333,0.4667,0.4000,0.0667,0.8667,0.0667,49,0.3061,0.6939,0.5714,0.1837,0.1633,0.3469,0.3673,10,4,5,7,val
2,Maragusan,ILI,2025-08-25,2025,35,10,8,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,8,36,51,-0.8855,-0.4647,8,1,20.6429,18,24.4000,86.4286,22.3000,20.3429,20.4286,21.1571,90.5714,31.6000,11.2000,51.2000,15,0.2000,0.2667,0.4667,0.3333,0.3333,0.8000,0,59,0.2881,0.5932,0.5424,0.2373,0.1864,0.4746,0.2712,4,5,7,8,val
2,Maragusan,ILI,2025-09-01,2025,36,4,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,6,29,50,-0.9350,-0.3546,9,1,20.8714,16.6000,25.8000,88.7143,125.4000,20.6429,20.3429,20.4286,86.4286,88.9000,1.1000,44.2000,22,0.2727,0.7273,0.3636,0.5455,0.2273,0.7727,0,64,0.2656,0.6250,0.4688,0.3750,0.2188,0.6719,0.0625,5,7,8,9,val
2,Maragusan,ILI,2025-09-08,2025,37,5,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,4,27,52,-0.9709,-0.2393,9,1,20.5857,16.9000,25,92.2857,110.4000,20.8714,20.6429,20.3429,88.7143,138.6000,31.6000,11.2000,13,0.1538,0.9231,0.3846,0.1538,0.1538,1,0.0769,65,0.2308,0.6154,0.4154,0.3846,0.2000,0.8462,0.0308,7,8,9,4,val
2,Maragusan,ILI,2025-09-15,2025,38,7,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,4,26,54,-0.9927,-0.1205,9,1,21.0571,17.6000,25.9000,88.5714,83.0000,20.5857,20.8714,20.6429,92.2857,143.7000,88.9000,1.1000,21,0.2381,0.9048,0.3333,0.1905,0.1905,0.5238,0,71,0.2254,0.7183,0.3803,0.3239,0.2254,0.7465,0.0141,8,9,4,2,val
2,Maragusan,ILI,2025-09-22,2025,39,8,7,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,7,24,60,-1,-0.0000,9,1,21.3000,17.8000,25.7000,81.8571,29.5000,21.0571,20.5857,20.8714,88.5714,22.3000,138.6000,31.6000,15,0.2000,0.5333,0.4000,0.1333,0.1333,0.6000,0.1333,71,0.2254,0.7746,0.3662,0.2817,0.1831,0.7042,0.0423,9,4,2,5,val
2,Maragusan,ILI,2025-09-29,2025,40,9,8,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,8,29,58,-0.9927,0.1205,9,1,20.4000,15.8000,25.5000,90.4286,90.5000,21.3000,21.0571,20.5857,81.8571,125.4000,143.7000,88.9000,21,0.5714,0.8571,0.2857,0.0952,0.1429,0.4762,0,70,0.3143,0.8143,0.3429,0.1429,0.1571,0.6143,0.0429,4,2,5,8,val
2,Maragusan,ILI,2025-10-06,2025,41,4,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,7,28,55,-0.9709,0.2393,10,1,20.9000,18,24.7000,88.8571,39.8000,20.4000,21.3000,21.0571,90.4286,110.4000,22.3000,138.6000,8,0.3750,0.2500,0.2500,0.2500,0.2500,0,0.1250,65,0.3538,0.7231,0.3231,0.1538,0.1692,0.4615,0.0462,2,5,8,2,val
2,Maragusan,ILI,2025-10-13,2025,42,2,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,1,23,49,-0.9350,0.3546,10,1,20.8714,17.5000,25.9000,89.8571,97.9000,20.9000,20.4000,21.3000,88.8571,83.0000,125.4000,143.7000,13,0.6154,0.8462,0.3077,0.3077,0.1538,0,0.0769,57,0.4561,0.6842,0.3158,0.1754,0.1579,0.3333,0.0702,5,8,2,7,val
2,Maragusan,ILI,2025-10-20,2025,43,5,4,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,0,20,44,-0.8855,0.4647,10,1,20.8571,17.6000,25.4000,92.8571,127.4000,20.8714,20.9000,20.4000,89.8571,29.5000,110.4000,22.3000,13,0.4615,0.6923,0.4615,0.1538,0.0769,0.4615,0.0769,55,0.5273,0.7273,0.3273,0.1818,0.1455,0.2909,0.0545,8,2,7,6,val
2,Maragusan,ILI,2025-10-27,2025,44,8,7,5,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,7,19,48,-0.8230,0.5681,10,1,20.7429,17.2000,25.1000,90.7143,86.4000,20.8571,20.8714,20.9000,92.8571,90.5000,83.0000,125.4000,15,0.4000,0.6667,0.3333,0.3333,0.1333,0.4000,0,49,0.4694,0.6531,0.3469,0.2653,0.1429,0.2449,0.0612,2,7,6,3,val
2,Maragusan,ILI,2025-11-03,2025,45,2,2,8,5,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,1,17,45,-0.7485,0.6631,11,1,21.5143,18.3000,26.6000,85.7143,20.9000,20.7429,20.8571,20.8714,90.7143,39.8000,29.5000,110.4000,7,0.1429,0.4286,0.1429,0.2857,0.1429,0.7143,0,48,0.4375,0.6875,0.3333,0.2708,0.1250,0.3542,0.0417,7,6,3,5,val
2,Maragusan,ILI,2025-11-10,2025,46,7,6,2,8,5,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,1,22,45,-0.6631,0.7485,11,1,20.9000,17.1000,26,90.1429,134,21.5143,20.7429,20.8571,85.7143,97.9000,90.5000,83.0000,14,0.4286,0.6429,0.5714,0.2143,0.2857,0.7143,0.0714,49,0.3878,0.6327,0.4082,0.2449,0.1633,0.5510,0.0408,6,3,5,8,val
2,Maragusan,ILI,2025-11-17,2025,47,6,6,7,2,8,5,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,2,23,43,-0.5681,0.8230,11,1,20.5429,17.4000,25,91.5714,124.1000,20.9000,21.5143,20.7429,90.1429,127.4000,39.8000,29.5000,13,0.4615,0.8462,0.4615,0.0769,0.0769,0.7692,0.0769,49,0.3878,0.6735,0.4082,0.2245,0.1633,0.6327,0.0408,3,5,8,10,val
2,Maragusan,ILI,2025-11-24,2025,48,3,2,6,7,2,8,5,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,3,18,37,-0.4647,0.8855,11,1,21.1286,17.5000,26.1000,90.8571,43.9000,20.5429,20.9000,21.5143,91.5714,86.4000,97.9000,90.5000,10,0.5000,0.7000,0.3000,0.2000,0.2000,0.4000,0,44,0.4091,0.6818,0.4091,0.1818,0.1818,0.6591,0.0455,5,8,10,5,val
2,Maragusan,ILI,2025-12-01,2025,49,5,5,3,6,7,2,8,5,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,3,21,38,-0.3546,0.9350,12,0,20.6000,17,24.8000,91.5714,76.1000,21.1286,20.5429,20.9000,90.8571,20.9000,127.4000,39.8000,8,0.5000,0.6250,1,0.2500,0.1250,0.8750,0,45,0.4667,0.7111,0.5556,0.1778,0.1778,0.6889,0.0444,8,10,5,13,val
2,Maragusan,ILI,2025-12-08,2025,50,8,6,5,3,6,7,2,8,5,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,5,22,44,-0.2393,0.9709,12,0,20.8000,16.5000,26.5000,88.5714,27.3000,20.6000,21.1286,20.5429,91.5714,134,86.4000,97.9000,16,0.2500,0.5000,0.3750,0.3125,0.1875,0.0625,0,47,0.4043,0.6596,0.4894,0.2128,0.1489,0.4681,0.0213,10,5,13,5,test
2,Maragusan,ILI,2025-12-15,2025,51,10,7,8,5,3,6,7,2,8,5,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,13,26,49,-0.1205,0.9927,12,0,20.1857,17.4000,23.8000,94.5714,145.2000,20.8000,20.6000,21.1286,88.5714,124.1000,20.9000,127.4000,14,0.4286,0.8571,0.5000,0.0714,0.2857,0.2857,0.1429,48,0.3958,0.6667,0.5000,0.2083,0.2083,0.3333,0.0417,5,13,5,5,test
2,Maragusan,ILI,2025-12-22,2025,52,5,5,10,8,5,3,6,7,2,8,5,2,4,9,8,7,5,4,10,8,7,11,2,5,3,5,10,9,28,46,0.0000,1,12,0,20.4286,15.8000,24.8000,91.4286,114.1000,20.1857,20.8000,20.6000,94.5714,43.9000,134,86.4000,14,0.5000,0.6429,0.4286,0.1429,0.1429,0.8571,0,52,0.4038,0.6538,0.5192,0.1923,0.1923,0.4615,0.0385,13,5,5,9,test
